TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190217,10.864,1.0,10.925,1.848,1.0,10.792,1.574,1.0,10.793,10.39,1.686,11.27,1.658,10.864,1.0,10.925,1.848,1.0,10.792,1.574,1.0,287.819,53.476,1.0,58.143,53.476,1.0,358.287,1.0,362.651,358.287,1.0,354.89,1.0,411.494,354.89,1.0,0.842,1.0,0.991,0.842,1.0,101.958,101.746,1.0,0.596,0.0,1.0,2.158,2.368,1.0,0.22325792916666667,1.0,3.7727096416319434,1.0,365.56827652777775,1.0,366.554,1.0,13.829,11.315,1.0,1.0,-9999,-9999,7.75919,-9999,-9999,-9999,-9999,1.534,-9999,19.083,-9999,-9999,-9999,-9999,1.73341,-9999,-9999,-9999,26,22,26,22,-4.19579,1.0,0.331911,0.355619,-3.7543,1.0,0.321962,0.346352,-3.85445,1.0,0.0216408,-4.19579,-3.98617,-3.96018,-3.88799,-3.73082,-3.73082,-3.73082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.6586,1.94273,1.0,0.399715,0.483812,-4.49784,1.82899,1.0,0.513647,0.520487,-3.0668,2.42929,1.0,0.419288,0.500104,-4.26902,2.1805,1.0,0.461179,0.468785,-3.6586,-3.57021,-3.56045,-3.54634,-3.02504,-3.02504,-3.02504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.49784,-4.26902,-4.26902,-4.26902,-4.12701,-4.10082,-4.04245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.108696,0.0712116,0.0862121,0.0043042,0.0576635,0.0615256,0.0617379,0.0626054,0.108696,0.114092,0.129869,4.0443,3.82551,3.94066,0.0251193,3.78849,3.79235,3.79256,3.79343,4.07833,4.09333,4.12243,1.54915,1.64002,2.2459,0.164002,0.418769,1.54915,1.54915,1.76407,3.33657,3.41133,3.5427,1.5592,1.62502,2.15955,0.133306,0.679092,1.54799,1.54799,1.68194,2.98517,3.07292,3.35668,-9999,-9999
20190218,14.32,0.395833,16.281,3.257,0.653846,12.002,3.113,0.0909091,17.388,16.571,1.225,18.354,1.804,17.91,0.395833,17.236,2.401,0.653846,18.706,1.876,0.0909091,290.276,52.558,0.4375,84.375,82.547,0.4375,368.125,0.395833,360.964,365.79,0.395833,385.031,0.395833,409.191,412.64,0.395833,1.034,0.395833,3.381,3.357,0.395833,102.127,102.081,0.3125,0.476,0.3,1.0,2.676,2.455,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,364.618,0.395833,13.515,11.046,0.395833,0.395833,-9999,-9999,-1.15407,-9999,-9999,-9999,-9999,1.56497,-9999,0.908707,-9999,-9999,-9999,-9999,1.84381,-9999,-9999,-9999,26,22,25,22,-1.58566,0.375,0.310263,0.590333,-0.887311,0.395833,0.256426,0.563902,-1.30503,0.385417,0.0727933,-1.94539,-1.86386,-1.72983,-1.58566,-0.859933,-0.859405,-0.859048,0.375,0.375,0.375,0.375,0.395833,0.395833,0.395833,0.489419,3.66697,0.653846,0.337167,0.895269,-3.91227,2.34429,0.0454545,0.505488,0.519447,1.52313,2.78811,0.653846,0.260354,0.869258,-3.66564,2.38761,0.0909091,0.43721,0.453276,-0.171115,-0.0859283,0.0433922,0.489419,1.57184,1.57278,1.57341,0.653846,0.653846,0.653846,0.653846,0.653846,0.653846,0.653846,-3.91227,-3.90486,-3.88031,-3.66564,-3.66564,-3.66564,-3.66564,0.0454545,0.0454545,0.0454545,0.0909091,0.0909091,0.0909091,0.0909091,0.499797,0.496396,0.524483,0.018851,0.396241,0.450992,0.454314,0.46822,0.536694,0.585247,0.816795,2.25231,1.38371,1.82951,0.0853829,1.25529,1.31145,1.31401,1.32815,2.37164,2.46682,2.5224,2.49536,2.62313,3.27951,0.209844,0.657015,2.49536,2.49538,2.84296,4.62903,4.6923,4.86558,2.09929,2.21025,2.68048,0.136649,0.980433,2.08943,2.08943,2.28911,3.51988,3.60023,3.78854,-9999,-9999
20190219,15.31,0.0,17.59,1.998,0.0,12.615,3.525,0.0,10.356,10.835,2.506,9.79,0.364,10.356,0.0,10.835,2.506,0.0,9.79,0.364,0.0,292.747,53.176,0.0,78.352,78.352,0.0,367.074,0.0,348.193,348.193,0.0,393.734,0.0,391.753,391.753,0.0,1.078,0.0,3.983,3.983,0.0,103.214,103.214,0.0,0.512,0.0,1.0,4.237,4.237,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.757,0.0,13.533,10.918,0.0,0.0,-9999,-9999,5.21268,-9999,-9999,-9999,-9999,1.63321,-9999,-4.92785,-9999,-9999,-9999,-9999,1.65234,-9999,-9999,-9999,26,22,26,22,0.70619,0.0,0.242638,0.62603,0.8387,0.0,0.198556,0.610299,0.426356,0.0,0.0883273,-1.0084,-0.315492,0.0785857,0.70619,0.8387,0.8387,0.8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73209,2.80506,0.0,0.314991,0.921687,-0.562248,3.3142,0.0,0.348813,0.471706,2.10855,1.79108,0.0,0.218049,0.893214,-0.728554,3.28115,0.0,0.328437,0.456844,0.316367,0.376169,0.539863,1.73209,2.10855,2.10855,2.10855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49405,-1.10789,-0.728554,-0.728554,-0.472793,-0.472793,-0.388341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739383,0.665991,0.726286,0.0252187,0.589199,0.602616,0.603493,0.607508,0.739383,0.889902,1.0451,1.05488,-0.17271,0.299931,0.10087,-0.249501,-0.236084,-0.235207,-0.231193,0.73008,0.811316,1.72843,2.1245,2.20939,2.42975,0.136175,0.397489,2.07273,2.12451,2.41905,3.04982,3.24939,3.57683,2.49566,2.61577,2.85059,0.121175,1.02596,2.48769,2.48769,2.72452,3.46732,3.55326,3.89107,-9999,-9999
20190220,17.694,0.0,18.439,1.105,0.0,16.885,2.964,0.0,13.324,11.026,2.325,15.822,3.003,13.324,0.0,11.026,2.325,0.0,15.822,3.003,0.0,295.232,59.667,0.0,77.032,77.032,0.0,373.092,0.0,383.822,383.822,0.0,372.059,0.0,440.404,440.404,0.0,1.228,0.0,0.753,0.753,0.0,102.589,102.555,0.5,4.639,5.3,1.0,2.394,2.664,0.5,-9999,0.0,-9999,0.0,-9999,0.0,395.534,0.520833,13.908,10.64,0.0,0.0,-9999,-9999,13.5975,-9999,-9999,-9999,-9999,1.65386,-9999,6.15713,-9999,-9999,-9999,-9999,1.37973,-9999,-9999,-9999,25,23,25,22,0.843777,0.375,0.233423,0.483026,0.202987,0.5,0.192758,0.464741,0.202634,0.355729,0.0585164,-0.504753,-0.0710247,-0.0596614,0.184525,0.430229,0.774737,0.786413,0.0625,0.5,0.5,0.125,0.25,0.25,0.25,1.89125,2.47645,0.2,0.294195,0.619794,-0.358799,3.599,0.565217,0.345198,0.484558,0.876403,1.2773,0.44,0.204905,0.582735,-0.544388,3.56492,0.565217,0.321337,0.467859,0.396089,0.396089,0.413649,0.849723,1.02081,1.48713,1.48713,0.44,0.44,0.44,0.08,0.04,0.08,0.08,-2.05312,-0.738485,-0.573369,-0.544388,-0.110987,-0.0583839,-0.0583839,0.130435,0.217391,0.565217,0.565217,0.434783,0.434783,0.434783,1.15283,0.934368,1.10558,0.0403809,0.867254,0.87648,0.881228,0.941859,1.16799,1.34046,1.62222,0.96831,0.731381,0.902944,0.043555,0.295029,0.675675,0.717605,0.910235,0.96831,0.992483,1.64491,2.80974,2.90959,2.96088,0.151917,0.509645,2.48638,2.80976,3.20112,3.47691,3.65712,4.29707,2.68658,2.81058,2.80967,0.103029,1.04951,2.68132,2.68132,2.93761,3.16887,3.24789,3.64221,-9999,-9999
20190221,17.221,0.354167,17.688,1.954,0.541667,16.754,3.096,0.166667,19.202,17.239,2.959,21.165,5.391,18.981,0.354167,16.992,2.438,0.541667,20.969,5.265,0.166667,297.729,60.141,0.395833,143.735,143.798,0.395833,371.349,0.354167,393.231,381.177,0.354167,365.448,0.354167,453.252,422.795,0.354167,2.541,0.354167,2.244,2.432,0.354167,102.28,102.25,0.270833,0.377,0.3,1.0,1.418,1.46,0.270833,-9999,0.0,-9999,0.0,-9999,0.0,390.629,0.541667,14.048,10.626,0.354167,0.354167,-9999,-9999,12.0104,-9999,-9999,-9999,-9999,1.64559,-9999,4.63493,-9999,-9999,-9999,-9999,1.40642,-9999,-9999,-9999,24,24,24,24,0.235424,0.3125,0.229697,0.480015,-0.541925,0.458333,0.202711,0.467702,-0.390203,0.409896,0.051623,-0.727034,-0.669846,-0.660562,-0.520146,-0.216694,0.173133,0.197449,0.520833,0.3125,0.3125,0.458333,0.3125,0.3125,0.3125,2.09954,2.52223,0.583333,0.303478,0.720217,-1.64581,2.72259,0.0416667,0.322304,0.425481,0.940728,1.65419,0.875,0.216933,0.688239,-1.98518,2.08037,0.0416667,0.324921,0.427467,0.580841,0.683763,0.69981,0.982704,1.44132,1.99008,1.99008,1.0,1.0,1.0,0.875,0.541667,0.541667,0.541667,-2.70136,-2.21193,-1.98518,-1.95939,-1.6564,-1.6564,-1.64581,0.0833333,0.0833333,0.0416667,0.0416667,0.0833333,0.0833333,0.0416667,1.38596,1.28021,1.38733,0.0234464,1.24567,1.2689,1.28001,1.33123,1.43607,1.44396,1.75408,1.78883,1.82213,1.77753,0.0417228,1.0957,1.5285,1.54793,1.79642,1.97449,2.06375,2.07385,3.95404,4.08657,3.93613,0.190566,0.795316,3.33283,3.92149,4.35415,4.50751,4.51921,5.25027,3.60819,3.82409,3.65407,0.105321,1.7762,3.55484,3.60585,3.88986,3.97929,3.98638,4.31268,-9999,-9999
20190222,15.141,1.0,15.25,1.695,1.0,15.033,1.004,1.0,16.915,16.444,2.589,17.385,1.309,15.141,1.0,15.25,1.695,1.0,15.033,1.004,1.0,300.238,55.954,1.0,70.904,55.954,1.0,375.666,1.0,392.02,375.666,1.0,385.967,1.0,451.599,385.967,1.0,1.728,1.0,1.284,1.728,1.0,102.545,102.52,0.8125,1.555,0.0,1.0,2.701,2.801,0.8125,0.23415788461538461,0.8125,3.9903631908865242,0.9791666666666666,384.67149113475176,0.9791666666666666,394.499,1.0,14.197,10.869,1.0,1.0,-9999,-9999,14.6345,-9999,-9999,-9999,-9999,1.68262,-9999,5.79319,-9999,-9999,-9999,-9999,1.37543,-9999,-9999,-9999,24,24,24,24,-1.85553,1.0,0.261142,0.294246,-1.70523,1.0,0.247986,0.282635,-1.74043,1.0,0.0160577,-1.92539,-1.88925,-1.85553,-1.72531,-1.67195,-1.61806,-1.61806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.17536,1.65148,1.0,0.320372,0.357508,-2.4008,2.4446,1.0,0.390747,0.403027,-0.923622,1.63409,1.0,0.310528,0.348715,-2.36285,2.42677,1.0,0.363318,0.376494,-1.17536,-1.10646,-1.09351,-0.968898,-0.865314,-0.789132,-0.789132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.54946,-2.52681,-2.44906,-2.39177,-2.3567,-2.32935,-2.32935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00694,1.19392,1.16332,0.0269299,0.974547,0.985723,1.00694,1.17522,1.23992,1.39114,1.44294,2.89714,2.89914,2.90375,0.0137746,2.75678,2.79074,2.86866,2.90052,2.91532,3.0092,3.06075,3.59872,3.70504,3.4184,0.172265,0.585585,2.72347,3.37832,3.59867,4.10086,4.10086,4.51163,2.79671,2.89354,2.57155,0.0986647,0.896096,2.2247,2.5043,2.79437,3.03308,3.04749,3.04937,-9999,-9999
20190223,14.445,0.270833,13.835,0.265,0.541667,15.054,0.965,0.0,13.146,12.446,0.831,13.847,2.308,13.745,0.270833,13.642,0.502,0.541667,13.847,2.308,0.0,302.757,55.818,0.291667,110.346,110.346,0.291667,369.749,0.270833,380.214,372.59,0.270833,367.244,0.270833,435.477,421.839,0.270833,3.536,0.270833,1.746,1.643,0.270833,102.53,102.53,0.0,0.124,0.0,1.0,1.973,1.973,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.653,0.270833,14.31,11.007,0.270833,0.270833,-9999,-9999,22.6,-9999,-9999,-9999,-9999,1.95155,-9999,11.0635,-9999,-9999,-9999,-9999,1.44544,-9999,-9999,-9999,24,24,24,24,-2.17324,0.270833,0.250228,0.289551,-2.15829,0.270833,0.242611,0.282995,-2.03333,0.270833,0.021983,-2.17324,-2.15024,-2.13601,-2.08909,-1.9353,-1.85886,-1.73506,0.270833,0.270833,0.270833,0.270833,0.270833,0.270833,0.270833,-1.22851,1.33216,0.541667,0.245905,0.263456,-2.95996,2.48429,0.0,0.41486,0.460006,-0.971018,1.49864,0.541667,0.26168,0.278237,-3.18865,2.1789,0.0,0.387502,0.435493,-1.22851,-0.96196,-0.936964,-0.927225,-0.776374,-0.772861,-0.689195,0.541667,0.541667,0.541667,0.541667,0.541667,0.541667,0.541667,-3.20717,-3.20717,-3.20717,-3.18865,-2.83387,-2.8097,-2.65478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699936,1.21801,1.0483,0.0576393,0.639467,0.680319,0.699936,0.788446,1.30845,1.55469,1.56703,2.80054,3.3763,3.08163,0.069834,2.5235,2.55612,2.60386,2.95161,3.44402,3.6216,3.63377,3.40093,3.49646,3.21383,0.16361,0.52809,2.52408,3.15893,3.40075,3.8724,3.8724,4.27064,3.56368,3.76285,3.45644,0.103176,1.65806,3.20016,3.46414,3.56263,3.91418,3.93193,3.96056,-9999,-9999
20190224,13.997,0.104167,11.585,2.148,0.208333,16.409,3.008,0.0,18.617,16.26,3.095,20.973,2.414,18.317,0.104167,15.662,2.965,0.208333,20.973,2.414,0.0,305.284,248.126,0.125,92.132,92.132,0.125,297.885,0.104167,363.216,368.95,0.104167,290.155,0.104167,412.267,412.134,0.104167,7.679,0.104167,4.752,3.82,0.104167,101.769,101.769,0.0,1.448,0.3,1.0,4.278,4.278,0.0,-9999,0.0,-9999,0.0,-9999,0.0,397.9,0.104167,13.894,10.598,0.104167,0.104167,-9999,-9999,23.7568,-9999,-9999,-9999,-9999,2.10852,-9999,8.18969,-9999,-9999,-9999,-9999,1.4688,-9999,-9999,-9999,24,24,24,24,-0.724504,0.104167,0.243933,0.566307,-1.57709,0.104167,0.233566,0.561919,-1.22342,0.104167,0.0774204,-1.79265,-1.74666,-1.74641,-1.55273,-0.747121,-0.724504,-0.693014,0.104167,0.104167,0.104167,0.104167,0.104167,0.104167,0.104167,1.54679,1.91465,0.208333,0.195208,0.757265,-2.94312,2.88204,0.0,0.427688,0.50072,0.348129,1.14494,0.208333,0.207594,0.760552,-3.38765,2.10978,0.0,0.399424,0.476805,-0.0487896,0.0398533,0.0403317,0.395087,1.4897,1.5032,1.54976,0.208333,0.208333,0.208333,0.208333,0.208333,0.208333,0.208333,-3.40618,-3.40618,-3.40618,-3.38765,-2.91309,-2.8854,-2.8854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468615,1.57365,1.17841,0.112792,0.373582,0.451114,0.468615,0.767236,1.75362,2.02298,2.14901,1.19279,3.15075,2.40183,0.188773,1.03024,1.19459,1.25193,1.49174,3.4468,3.76939,3.89567,3.27198,3.35962,3.41048,0.158048,0.818064,3.23412,3.27148,3.68722,3.85165,3.97893,4.48356,3.02908,3.15822,3.0548,0.0870452,1.51907,3.02422,3.028,3.22717,3.28898,3.31315,3.5784,-9999,-9999
20190225,13.804,0.916667,11.849,3.669,1.0,15.759,4.526,0.833333,13.509,11.783,1.958,15.236,3.718,13.923,0.916667,11.849,3.669,1.0,15.996,4.034,0.833333,307.82,249.942,0.9375,238.948,252.856,0.9375,292.297,0.916667,262.741,288.361,0.916667,290.159,0.916667,275.066,284.789,0.916667,7.709,0.916667,8.312,7.992,0.916667,102.81,102.81,0.0,0.0,0.0,1.0,2.712,2.712,0.0,-9999,-9999,36.09103603611113,0.625,381.0339596666667,0.625,389.238,0.5625,14.117,10.751,0.916667,0.916667,-9999,-9999,39.6391,-9999,-9999,-9999,-9999,2.16675,-9999,36.6968,-9999,-9999,-9999,-9999,1.96599,-9999,-9999,-9999,24,24,24,24,-2.68405,0.604167,0.298407,0.356296,-3.04012,0.541667,0.283369,0.343799,-2.83419,0.572917,0.0283859,-3.06028,-3.02395,-3.00996,-2.96036,-2.64224,-2.63459,-2.6163,0.541667,0.541667,0.541667,0.541667,0.604167,0.604167,0.604167,-0.661603,2.54546,0.708333,0.311815,0.419156,-4.51136,2.97917,0.5,0.483252,0.497317,-1.223,2.82529,0.583333,0.303808,0.413234,-4.63621,2.58315,0.5,0.453833,0.468781,-1.22938,-1.19146,-1.16487,-1.04817,-0.661603,-0.631239,-0.614676,0.583333,0.583333,0.583333,0.583333,0.708333,0.708333,0.708333,-4.66869,-4.65732,-4.65732,-4.63621,-4.42705,-4.42244,-4.41115,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.173808,1.41221,0.956213,0.12675,0.090954,0.170498,0.173888,0.511284,1.60225,1.99715,1.99773,2.8613,4.45233,3.7904,0.152945,2.79861,2.81274,2.82261,3.19534,4.61663,4.95751,4.96211,1.51412,1.49319,1.99027,0.12766,0.573403,1.4725,1.50082,1.51412,2.72325,2.8385,3.20589,3.57177,3.65192,3.78487,0.0929505,3.34922,3.46459,3.5687,3.62529,3.71699,4.3661,4.87436,-9999,-9999
20190226,11.426,1.0,8.781,3.497,1.0,14.071,3.857,1.0,13.563,10.877,3.328,16.249,4.002,11.426,1.0,8.781,3.497,1.0,14.071,3.857,1.0,310.361,116.703,1.0,194.454,116.703,1.0,309.515,1.0,301.896,309.515,1.0,321.846,1.0,328.533,321.846,1.0,3.319,1.0,5.499,3.319,1.0,103.021,103.021,0.0,0.0,0.0,1.0,1.316,1.316,0.0,-9999,0.0,11.256860512499998,1.0,367.43465388888893,1.0,387.88,0.729167,13.345,10.084,1.0,1.0,-9999,-9999,21.6061,-9999,-9999,-9999,-9999,1.98024,-9999,21.3351,-9999,-9999,-9999,-9999,1.85225,-9999,-9999,-9999,24,24,24,24,-1.82452,0.875,0.244921,0.273019,-2.07386,0.75,0.239943,0.268562,-1.95592,0.814583,0.015856,-2.08051,-2.06266,-2.05282,-2.00339,-1.84031,-1.82139,-1.81399,0.75,0.75,0.75,0.75,0.875,0.875,0.875,-0.0930626,0.971472,1.0,0.168937,0.544591,-3.42333,2.18716,0.75,0.440769,0.55731,-0.889127,2.01397,0.791667,0.276555,0.58696,-3.10781,2.0585,0.708333,0.370633,0.503673,-0.891435,-0.868448,-0.85308,-0.769429,0.144127,0.167003,0.167003,0.791667,0.791667,0.791667,0.791667,1.0,1.0,1.0,-3.82321,-3.77439,-3.6719,-3.42333,-3.1033,-3.09228,-3.09228,0.791667,0.75,0.75,0.75,0.708333,0.708333,0.708333,0.282528,1.35211,1.00275,0.116676,0.248648,0.280307,0.284199,0.6172,1.56532,1.97833,2.04978,2.21265,3.42597,2.95866,0.129296,2.10276,2.11282,2.12284,2.44172,3.62274,3.98252,4.05591,0.707521,0.59196,1.16895,0.120036,0.425132,0.467734,0.501396,0.707521,1.68699,1.72365,2.82596,1.94356,1.941,2.42801,0.0894181,1.9429,1.94356,1.94907,1.95136,2.83666,2.95213,3.5606,-9999,-9999
20190227,17.474,1.0,15.168,2.49,1.0,19.78,2.557,1.0,17.627,15.278,1.917,19.977,2.389,17.474,1.0,15.168,2.49,1.0,19.78,2.557,1.0,312.909,116.542,1.0,120.379,116.542,1.0,363.569,1.0,362.006,363.569,1.0,404.734,1.0,410.614,404.734,1.0,2.524,1.0,3.109,2.524,1.0,102.378,102.366,1.0,0.468,0.9,1.0,1.551,1.287,1.0,0.1384346125,1.0,10.66677920706944,1.0,398.1426365277777,1.0,397.213,1.0,14.069,10.423,1.0,1.0,-9999,-9999,19.9669,-9999,-9999,-9999,-9999,2.04579,-9999,15.2435,-9999,-9999,-9999,-9999,1.67994,-9999,-9999,-9999,24,24,24,24,-1.48727,1.0,0.214761,0.403119,-0.856215,1.0,0.248423,0.422016,-1.16818,0.998437,0.0462735,-1.57405,-1.53583,-1.40825,-1.36397,-0.898919,-0.853533,-0.851539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0261897,1.03141,1.0,0.168662,0.459455,-2.8926,2.69566,1.0,0.377984,0.404792,1.10078,2.4819,1.0,0.301727,0.523155,-2.75096,2.59152,1.0,0.371747,0.398974,0.0261897,0.251192,0.304045,0.32657,1.09422,1.10595,1.10979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.23943,-3.04068,-3.01856,-2.8926,-2.8267,-2.75096,-2.75096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.612768,1.7994,1.45785,0.132762,0.563816,0.612768,0.642386,1.11356,2.07607,2.56659,2.64563,2.15747,2.65562,2.62603,0.0905883,2.0385,2.04319,2.04951,2.60084,2.92803,3.46551,3.54394,0.712378,0.641021,1.17481,0.150384,0.623473,0.642246,0.659677,0.712378,1.14571,1.23892,3.76347,1.86289,1.85665,2.1513,0.0749622,1.86285,1.86289,1.86289,1.86573,2.19857,2.22298,3.39747,-9999,-9999
